  0.0000000000	0.009999986460894825
  0.0015625000	0.009999986460787393
  0.0031250000	0.009999986460464775
  0.0046875000	0.00999998645992658
  0.0062500000	0.009999986459172508
  0.0078125000	0.009999986458202171
  0.0093750000	0.009999986457015267
  0.0109375000	0.009999986455611414
  0.0125000000	0.009999986453990235
  0.0140625000	0.009999986452151428
  0.0156250000	0.009999986450094591
  0.0171875000	0.00999998644781949
  0.0187500000	0.00999998644532568
  0.0203125000	0.009999986442612858
  0.0218750000	0.0099999864396807
  0.0234375000	0.009999986436528836
  0.0250000000	0.009999986433156954
  0.0265625000	0.00999998642956473
  0.0281250000	0.009999986425751803
  0.0296875000	0.009999986421717866
  0.0312500000	0.009999986417462615
  0.0328125000	0.009999986412985652
  0.0343750000	0.009999986408286761
  0.0359375000	0.009999986403365508
  0.0375000000	0.009999986398221652
  0.0390625000	0.009999986392854817
  0.0406250000	0.009999986387264724
  0.0421875000	0.009999986381451059
  0.0437500000	0.009999986375413468
  0.0453125000	0.009999986369151668
  0.0468750000	0.009999986362665383
  0.0484375000	0.009999986355954232
  0.0500000000	0.009999986349017971
  0.0515625000	0.009999986341856259
  0.0531250000	0.009999986334468802
  0.0546875000	0.009999986326855307
  0.0562500000	0.00999998631901545
  0.0578125000	0.009999986310948988
  0.0593750000	0.009999986302655575
  0.0609375000	0.009999986294134889
  0.0625000000	0.009999986285386737
  0.0640625000	0.009999986276410721
  0.0656250000	0.009999986267206612
  0.0671875000	0.009999986257774096
  0.0687500000	0.009999986248112902
  0.0703125000	0.009999986238222763
  0.0718750000	0.009999986228103363
  0.0734375000	0.009999986217754418
  0.0750000000	0.009999986207175692
  0.0765625000	0.009999986196366887
  0.0781250000	0.009999986185327709
  0.0796875000	0.009999986174057895
  0.0812500000	0.009999986162557175
  0.0828125000	0.009999986150825294
  0.0843750000	0.009999986138861969
  0.0859375000	0.009999986126666912
  0.0875000000	0.00999998611423987
  0.0890625000	0.009999986101580616
  0.0906250000	0.009999986088688876
  0.0921875000	0.009999986075564323
  0.0937500000	0.009999986062206803
  0.0953125000	0.00999998604861599
  0.0968750000	0.009999986034791637
  0.0984375000	0.009999986020733494
  0.1000000000	0.009999986006441334
  0.1015625000	0.009999985991914904
  0.1031250000	0.009999985977153925
  0.1046875000	0.009999985962158169
  0.1062500000	0.009999985946927378
  0.1078125000	0.009999985931461338
