  0.0000000000	55.98638639674508
  0.2000000000	55.98638128764228
  0.4000000000	55.98637645483657
  0.6000000000	55.98637182268745
  0.8000000000	55.98636728458719
  1.0000000000	55.98636272042394
  1.2000000000	55.98635801762677
  1.4000000000	55.98635309224802
  1.6000000000	55.98634790554259
  1.8000000000	55.98634247117185
  2.0000000000	55.98633684928294
  2.2000000000	55.98633112723424
  2.4000000000	55.98632539162282
  2.6000000000	55.98631970017122
  2.8000000000	55.98631406215402
  3.0000000000	55.98630843223219
  3.2000000000	55.98630271720793
  3.4000000000	55.98629679163912
  3.6000000000	55.98629051720578
  3.8000000000	55.98628376135878
  4.0000000000	55.98627641200187
  4.2000000000	55.98626838558423
  4.4000000000	55.9862596272573
  4.6000000000	55.98625010327848
  4.8000000000	55.98623978797681
